buffer_LRU_search_scanned_per_call,buffer,0,,,,0,,,,,,,,disabled,set_member,Page scanned per single LRU search
buffer_LRU_unzip_search_scanned,buffer,0,,,,0,,,,,,,,disabled,set_owner,Total pages scanned as part of LRU unzip search
buffer_LRU_unzip_search_num_scan,buffer,0,,,,0,,,,,,,,disabled,set_member,Number of times LRU unzip search is performed
buffer_LRU_unzip_search_scanned_per_call,buffer,0,,,,0,,,,,,,,disabled,set_member,Page scanned per single LRU unzip search
buffer_page_read_index_leaf,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Index Leaf Pages read
buffer_page_read_index_non_leaf,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Index Non-leaf Pages read
buffer_page_read_index_ibuf_leaf,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Insert Buffer Index Leaf Pages read
buffer_page_read_index_ibuf_non_leaf,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Insert Buffer Index Non-Leaf Pages read
buffer_page_read_undo_log,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Undo Log Pages read
buffer_page_read_index_inode,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Index Inode Pages read
buffer_page_read_ibuf_free_list,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Insert Buffer Free List Pages read
buffer_page_read_ibuf_bitmap,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Insert Buffer Bitmap Pages read
buffer_page_read_system_page,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of System Pages read
buffer_page_read_trx_system,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Transaction System Pages read
buffer_page_read_fsp_hdr,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of File Space Header Pages read
buffer_page_read_xdes,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Extent Descriptor Pages read
buffer_page_read_blob,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Uncompressed BLOB Pages read
buffer_page_read_zblob,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of First Compressed BLOB Pages read
buffer_page_read_zblob2,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Subsequent Compressed BLOB Pages read
buffer_page_read_rseg_array,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Rollback Segment Array Pages read
buffer_page_read_other,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of other/unknown (old version of InnoDB) Pages read
buffer_page_written_index_leaf,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Index Leaf Pages written
buffer_page_written_index_non_leaf,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Index Non-leaf Pages written
buffer_page_written_index_ibuf_leaf,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Insert Buffer Index Leaf Pages written
buffer_page_written_index_ibuf_non_leaf,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Insert Buffer Index Non-Leaf Pages written
buffer_page_written_undo_log,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Undo Log Pages written
buffer_page_written_index_inode,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Index Inode Pages written
buffer_page_written_ibuf_free_list,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Insert Buffer Free List Pages written
buffer_page_written_ibuf_bitmap,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Insert Buffer Bitmap Pages written
buffer_page_written_system_page,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of System Pages written
buffer_page_written_trx_system,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Transaction System Pages written
buffer_page_written_fsp_hdr,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of File Space Header Pages written
buffer_page_written_xdes,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Extent Descriptor Pages written
buffer_page_written_blob,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Uncompressed BLOB Pages written
buffer_page_written_zblob,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of First Compressed BLOB Pages written
buffer_page_written_zblob2,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Subsequent Compressed BLOB Pages written
buffer_page_written_rseg_array,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Rollback Segment Array Pages written
buffer_page_written_other,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of other/unknown (old version InnoDB) Pages written
buffer_page_written_on_log_no_waits,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Waits on redo flushed when flushing pages Pages written
buffer_page_written_on_log_waits,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Waits on redo flushed when flushing pages Pages written
buffer_page_written_on_log_wait_loops,buffer_page_io,0,,,,0,,,,,,,,disabled,counter,Number of Waits on redo flushed when flushing pages Pages written
os_data_reads,os,1958,1958,,0.5602288984263233,1958,1958,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of reads initiated (innodb_data_reads)
os_data_writes,os,2047,2047,,0.5856938483547925,2047,2047,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of writes initiated (innodb_data_writes)
os_data_fsyncs,os,882,882,,0.25236051502145923,882,882,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of fsync() calls (innodb_data_fsyncs)
os_pending_reads,os,0,,,,0,,,,,,,,disabled,counter,Number of reads pending
os_pending_writes,os,0,,,,0,,,,,,,,disabled,counter,Number of writes pending
os_log_bytes_written,os,963584,963584,,275.7035765379113,963584,963584,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Bytes of log written (innodb_os_log_written)
os_log_fsyncs,os,676,676,,0.19341917024320457,676,676,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of fsync log writes (innodb_os_log_fsyncs)
os_log_pending_fsyncs,os,0,0,0,0,0,0,0,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of pending fsync write (innodb_os_log_pending_fsyncs)
os_log_pending_writes,os,0,0,0,0,0,0,0,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of pending log file writes (innodb_os_log_pending_writes)
trx_rw_commits,transaction,0,,,,0,,,,,,,,disabled,counter,Number of read-write transactions  committed
trx_ro_commits,transaction,0,,,,0,,,,,,,,disabled,counter,Number of read-only transactions committed
trx_nl_ro_commits,transaction,0,,,,0,,,,,,,,disabled,counter,Number of non-locking auto-commit read-only transactions committed
trx_commits_insert_update,transaction,0,,,,0,,,,,,,,disabled,counter,Number of transactions committed with inserts and updates
trx_rollbacks,transaction,0,,,,0,,,,,,,,disabled,counter,Number of transactions rolled back
trx_rollbacks_savepoint,transaction,0,,,,0,,,,,,,,disabled,counter,Number of transactions rolled back to savepoint
trx_rollback_active,transaction,0,,,,0,,,,,,,,disabled,counter,Number of resurrected active transactions rolled back
trx_active_transactions,transaction,0,,,,0,,,,,,,,disabled,counter,Number of active transactions
trx_on_log_no_waits,transaction,0,,,,0,,,,,,,,disabled,counter,Waits for redo during transaction commits
trx_on_log_waits,transaction,0,,,,0,,,,,,,,disabled,counter,Waits for redo during transaction commits
trx_on_log_wait_loops,transaction,0,,,,0,,,,,,,,disabled,counter,Waits for redo during transaction commits
trx_rseg_history_len,transaction,36,36,36,,36,36,36,,2019-10-12 16:29:02,,3495,,enabled,value,Length of the TRX_RSEG_HISTORY list
trx_undo_slots_used,transaction,0,,,,0,,,,,,,,disabled,counter,Number of undo slots used
trx_undo_slots_cached,transaction,0,,,,0,,,,,,,,disabled,counter,Number of undo slots cached
trx_rseg_current_size,transaction,0,,,,0,,,,,,,,disabled,value,Current rollback segment size in pages
purge_del_mark_records,purge,0,,,,0,,,,,,,,disabled,counter,Number of delete-marked rows purged
purge_upd_exist_or_extern_records,purge,0,,,,0,,,,,,,,disabled,counter,Number of purges on updates of existing records and updates on delete marked record with externally stored field
purge_invoked,purge,0,,,,0,,,,,,,,disabled,counter,Number of times purge was invoked
purge_undo_log_pages,purge,0,,,,0,,,,,,,,disabled,counter,Number of undo log pages handled by the purge
purge_dml_delay_usec,purge,0,,,,0,,,,,,,,disabled,value,Microseconds DML to be delayed due to purge lagging
purge_stop_count,purge,0,,,,0,,,,,,,,disabled,value,Number of times purge was stopped
purge_resume_count,purge,0,,,,0,,,,,,,,disabled,value,Number of times purge was resumed
purge_truncate_history_count,purge,0,,,,0,,,,,,,,disabled,counter,Number of times the purge thread attempted to truncate undo history
purge_truncate_history_usec,purge,0,,,,0,,,,,,,,disabled,counter,Time (in microseconds) the purge thread spent truncating undo history.
undo_truncate_count,undo,0,,,,0,,,,,,,,disabled,counter,Number of times undo truncation was initiated
undo_truncate_sweep_count,undo,0,,,,0,,,,,,,,disabled,counter,Number of times undo truncation invalidates old pages from the buffer pool
undo_truncate_sweep_usec,undo,0,,,,0,,,,,,,,disabled,counter,Time (in microseconds) spent during undo truncation invalidating old pages from the buffer pool
undo_truncate_start_logging_count,undo,0,,,,0,,,,,,,,disabled,counter,Number of times during undo truncation a log file was started
undo_truncate_flush_count,undo,0,,,,0,,,,,,,,disabled,counter,Number of times undo truncation flushed new pages from the buffer pool to disk
undo_truncate_flush_usec,undo,0,,,,0,,,,,,,,disabled,counter,Time (in microseconds) spent during undo truncation flushing new pages from the buffer pool to disk
undo_truncate_done_logging_count,undo,0,,,,0,,,,,,,,disabled,counter,Number of times during undo truncation a log file was deleted
undo_truncate_usec,undo,0,,,,0,,,,,,,,disabled,counter,Time (in microseconds) spent to process undo truncation
log_lsn_last_flush,log,0,,,,0,,,,,,,,disabled,value,LSN of last flush
log_lsn_last_checkpoint,log,0,,,,0,,,,,,,,disabled,value,LSN at last checkpoint
log_lsn_current,log,0,,,,0,,,,,,,,disabled,value,Current LSN value
log_lsn_archived,log,0,,,,0,,,,,,,,disabled,value,Archived LSN value
log_lsn_checkpoint_age,log,0,,,,0,,,,,,,,disabled,value,Current LSN value minus LSN at last checkpoint
log_lsn_buf_dirty_pages_added,log,0,,,,0,,,,,,,,disabled,value,The LSN value up to which all dirty pages have been added
log_lsn_buf_pool_oldest_approx,log,0,,,,0,,,,,,,,disabled,value,Approximation for the oldest modified block LSN in the buffer pool
log_lsn_buf_pool_oldest_lwm,log,0,,,,0,,,,,,,,disabled,value,Low watermark for the oldest modified block LSN in the buffer pool
log_max_modified_age_async,log,0,,,,0,,,,,,,,disabled,value,"Maximum LSN difference; when exceeded, start asynchronous preflush"
log_max_modified_age_sync,log,0,,,,0,,,,,,,,disabled,value,"Maximum LSN difference; when exceeded, start synchronous preflush"
log_waits,log,0,0,,0,0,0,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of log waits due to small log buffer (innodb_log_waits)
log_write_requests,log,8105,8105,,2.319027181688126,8105,8105,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of log write requests
log_writes,log,968,968,,0.27696709585121604,968,968,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of log writes
log_flush_total_time,log,0,,,,0,,,,,,,,disabled,counter,Total time spent on fsync for log files
log_flush_max_time,log,0,,,,0,,,,,,,,disabled,counter,Maximum time spent on fsync for log files (during last innodb_flushing_avg_loops)
log_flush_avg_time,log,0,,,,0,,,,,,,,disabled,counter,Average time spent on fsync for log files (during last innodb_flushing_avg_loops)
log_flush_lsn_avg_rate,log,0,,,,0,,,,,,,,disabled,counter,Average redo flushing rate (during last innodb_flushing_avg_loops)
log_full_block_writes,log,0,,,,0,,,,,,,,disabled,counter,Number of log writes for full (completed) log blocks
log_partial_block_writes,log,0,,,,0,,,,,,,,disabled,counter,Number of log writes for partial (incompleted) log blocks
log_padded,log,0,,,,0,,,,,,,,disabled,counter,Bytes of log padded for log write ahead
log_next_file,log,0,,,,0,,,,,,,,disabled,counter,Number of new log files created.
log_checkpoints,log,0,,,,0,,,,,,,,disabled,counter,Number of checkpoints
log_free_space,log,0,,,,0,,,,,,,,disabled,counter,Free space in redo (emergency when negative).
log_concurrency_margin,log,0,,,,0,,,,,,,,disabled,counter,Current concurrency margin used (may increase).
log_writer_no_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits on task in log_writer thread
log_writer_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits on task in log_writer thread
log_writer_wait_loops,log,0,,,,0,,,,,,,,disabled,counter,Waits on task in log_writer thread
log_writer_on_file_space_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits on free space in log writer
log_writer_on_archiver_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits on redo archiver in log writer
log_flusher_no_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits on task in log_flusher thread
log_flusher_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits on task in log_flusher thread
log_flusher_wait_loops,log,0,,,,0,,,,,,,,disabled,counter,Waits on task in log_flusher thread
log_write_notifier_no_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits on task in log_write_notifier thread
log_write_notifier_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits on task in log_write_notifier thread
log_write_notifier_wait_loops,log,0,,,,0,,,,,,,,disabled,counter,Waits on task in log_write_notifier thread
log_flush_notifier_no_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits on task in log_flush_notifier_thread
log_flush_notifier_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits on task in log_flush_notifier_thread
log_flush_notifier_wait_loops,log,0,,,,0,,,,,,,,disabled,counter,Waits on task in log_flush_notifier_thread
log_write_to_file_requests_interval,log,0,,,,0,,,,,,,,disabled,counter,Average time between consecutive requests to write/flush redo. Measured only for requests signaled during commit of transactions.
log_on_write_no_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits in user threads on log_writer+log_write_notifier
log_on_write_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits in user threads on log_writer+log_write_notifier
log_on_write_wait_loops,log,0,,,,0,,,,,,,,disabled,counter,Waits in user threads on log_writer+log_write_notifier
log_on_flush_no_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits in user threads on log_flusher+log_flush_notifier
log_on_flush_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits in user threads on log_flusher+log_flush_notifier
log_on_flush_wait_loops,log,0,,,,0,,,,,,,,disabled,counter,Waits in user threads on log_flusher+log_flush_notifier
log_on_recent_written_wait_loops,log,0,,,,0,,,,,,,,disabled,counter,Loops of waits in user threads on space in log.recent_written
log_on_recent_closed_wait_loops,log,0,,,,0,,,,,,,,disabled,counter,Loops of waits in user threads on space in log.recent_closed
log_on_buffer_space_no_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits in user threads on space in log buffer
log_on_buffer_space_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits in user threads on space in log buffer
log_on_buffer_space_wait_loops,log,0,,,,0,,,,,,,,disabled,counter,Waits in user threads on space in log buffer
log_on_file_space_no_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits in user threads on space in log files
log_on_file_space_waits,log,0,,,,0,,,,,,,,disabled,counter,Waits in user threads on space in log files
log_on_file_space_wait_loops,log,0,,,,0,,,,,,,,disabled,counter,Waits in user threads on space in log files
compress_pages_compressed,compression,0,,,,0,,,,,,,,disabled,counter,Number of pages compressed
compress_pages_decompressed,compression,0,,,,0,,,,,,,,disabled,counter,Number of pages decompressed
compression_pad_increments,compression,0,,,,0,,,,,,,,disabled,counter,Number of times padding is incremented to avoid compression failures
compression_pad_decrements,compression,0,,,,0,,,,,,,,disabled,counter,Number of times padding is decremented due to good compressibility
index_page_splits,index,0,,,,0,,,,,,,,disabled,counter,Number of index page splits
index_page_merge_attempts,index,0,,,,0,,,,,,,,disabled,counter,Number of index page merge attempts
index_page_merge_successful,index,0,,,,0,,,,,,,,disabled,counter,Number of successful index page merges
index_page_reorg_attempts,index,0,,,,0,,,,,,,,disabled,counter,Number of index page reorganization attempts
index_page_reorg_successful,index,0,,,,0,,,,,,,,disabled,counter,Number of successful index page reorganizations
index_page_discards,index,0,,,,0,,,,,,,,disabled,counter,Number of index pages discarded
adaptive_hash_searches,adaptive_hash_index,7906,7906,,2.2620886981402,7906,7906,,,2019-10-12 16:29:02,,3495,,enabled,status_counter,Number of successful searches using Adaptive Hash Index
